Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,lead_time
US-2021-126480-CHO-TRI-54000,2024-09-20,2027-03-17,Standard Class,126480,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908
US-2021-166744-CHO-SCR-58000,2024-09-20,2027-03-17,Standard Class,166744,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908
US-2021-120411-CHO-SCR-58000,2024-09-20,2027-03-16,First Class,120411,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,907
US-2021-125997-CHO-NUT-13000,2024-09-20,2027-03-16,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,907
US-2021-125997-CHO-FUD-51000,2024-09-20,2027-03-16,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,907
CA-2021-153738-CHO-SCR-58000,2024-09-20,2027-03-15,First Class,153738,Canada,Toronto,Ontario,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,906
US-2021-166310-CHO-NUT-13000,2024-09-21,2027-03-16,First Class,166310,United States,Garland,Texas,75043,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,906
US-2021-125514-CHO-NUT-13000,2024-09-21,2027-03-15,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,905
US-2021-125514-CHO-SCR-58000,2024-09-21,2027-03-15,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,905
US-2021-153969-CHO-NUT-13000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908
US-2021-124513-CHO-TRI-54000,2024-09-21,2027-03-18,Standard Class,124513,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908
US-2021-117478-CHO-SCR-58000,2024-09-21,2027-03-17,First Class,117478,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,907
US-2021-153969-CHO-FUD-51000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908
US-2021-153969-CHO-SCR-58000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,908
US-2021-168823-OTH-GUM-21000,2024-09-21,2027-03-17,First Class,168823,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,OTH-GUM-21000,Wonka Gum,11.25,9,5.85,5.4,907
US-2021-125514-CHO-TRI-54000,2024-09-21,2027-03-15,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,905
US-2021-153969-CHO-TRI-54000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,908
US-2021-153969-CHO-TRI-54000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908
US-2021-168823-CHO-NUT-13000,2024-09-21,2027-03-17,First Class,168823,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,907
US-2021-135972-CHO-MIL-31000,2024-09-21,2027-03-16,Second Class,135972,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,906
US-2021-153969-CHO-MIL-31000,2024-09-21,2027-03-18,Standard Class,153969,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908
US-2021-135972-CHO-MIL-31000,2024-09-21,2027-03-16,Second Class,135972,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,906
US-2021-156160-CHO-SCR-58000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,911
US-2021-156160-CHO-MIL-31000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,911
US-2021-156160-CHO-FUD-51000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,911
US-2021-156160-CHO-FUD-51000,2024-09-22,2027-03-22,Standard Class,156160,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,911
US-2021-127488-CHO-NUT-13000,2024-09-22,2027-03-17,Second Class,127488,United States,Boca Raton,Florida,33433,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,906
US-2021-158225-CHO-NUT-13000,2024-09-22,2027-03-21,Standard Class,158225,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,910
US-2021-158225-CHO-SCR-58000,2024-09-22,2027-03-21,Standard Class,158225,United States,San Jose,California,95123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,910
US-2021-103191-CHO-TRI-54000,2024-09-22,2027-03-20,Standard Class,103191,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909
US-2021-134733-CHO-SCR-58000,2024-09-23,2027-03-21,Standard Class,134733,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909
US-2021-163650-CHO-TRI-54000,2024-09-23,2027-03-18,First Class,163650,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,906
US-2021-116904-CHO-NUT-13000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909
US-2021-116904-CHO-TRI-54000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909
US-2021-163559-CHO-NUT-13000,2024-09-23,2027-03-21,Second Class,163559,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909
US-2021-113964-CHO-NUT-13000,2024-09-23,2027-03-23,Standard Class,113964,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,911
US-2021-148369-CHO-FUD-51000,2024-09-23,2027-03-20,Standard Class,148369,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908
US-2021-163650-CHO-SCR-58000,2024-09-23,2027-03-18,First Class,163650,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,906
US-2021-147900-OTH-LIC-15000,2024-09-23,2027-03-21,Standard Class,147900,United States,Lakewood,Ohio,44107,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,180.0,9,90.0,90.0,909
US-2021-116904-CHO-NUT-13000,2024-09-23,2027-03-21,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,909
US-2021-134733-CHO-MIL-31000,2024-09-23,2027-03-21,Standard Class,134733,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909
US-2021-123344-CHO-TRI-54000,2024-09-24,2027-03-22,Standard Class,123344,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909
CA-2021-160325-CHO-NUT-13000,2024-09-24,2027-03-17,Same Day,160325,Canada,Montreal,Quebec,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,904
CA-2021-160325-CHO-NUT-13000,2024-09-24,2027-03-17,Same Day,160325,Canada,Montreal,Quebec,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,904
US-2021-112914-CHO-MIL-31000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909
US-2021-141355-CHO-TRI-54000,2024-09-25,2027-03-23,Standard Class,141355,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909
US-2021-112914-CHO-NUT-13000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909
US-2021-112914-CHO-TRI-54000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909
US-2021-112914-CHO-NUT-13000,2024-09-25,2027-03-23,Standard Class,112914,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,909
US-2021-132451-CHO-FUD-51000,2024-09-26,2027-03-20,First Class,132451,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,905
US-2021-151925-CHO-NUT-13000,2024-09-26,2027-03-24,Second Class,151925,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909
US-2021-144974-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908
US-2021-144974-CHO-NUT-13000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,908
US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,908
US-2021-164385-CHO-MIL-31000,2024-09-26,2027-03-24,Second Class,164385,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909
US-2021-144974-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,908
US-2021-152723-CHO-MIL-31000,2024-09-26,2027-03-19,Same Day,152723,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,904
US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908
US-2021-132451-CHO-NUT-13000,2024-09-26,2027-03-20,First Class,132451,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,905
US-2021-127586-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,127586,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908
US-2021-115133-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908
US-2021-115049-CHO-MIL-31000,2024-09-26,2027-03-24,Standard Class,115049,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,909
US-2021-133130-CHO-TRI-54000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908
US-2021-120887-CHO-MIL-31000,2024-09-27,2027-03-26,Standard Class,120887,United States,Hackensack,New Jersey,7601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910
US-2021-133130-CHO-FUD-51000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908
US-2021-114335-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,114335,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,909
US-2021-125136-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,909
US-2021-125136-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909
US-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909
CA-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,Canada,Montreal,Quebec,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909
US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908
US-2021-126683-CHO-FUD-51000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,906
US-2021-146969-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908
US-2021-126683-CHO-MIL-31000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,906
US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,908
US-2021-122931-OTH-KAZ-38000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,908
US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908
US-2021-111962-CHO-SCR-58000,2024-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909
US-2021-146969-CHO-NUT-13000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,908
US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908
US-2021-122931-OTH-GUM-21000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-GUM-21000,Wonka Gum,13.75,11,7.15,6.6,908
US-2021-122931-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908
US-2021-124856-CHO-NUT-13000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,908
US-2021-146969-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908
US-2021-111962-CHO-TRI-54000,2024-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909
US-2021-124856-CHO-TRI-54000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,908
US-2021-146969-CHO-TRI-54000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908
US-2021-122931-CHO-TRI-54000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,908
US-2021-146969-CHO-MIL-31000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908
US-2021-159478-CHO-MIL-31000,2024-09-30,2027-03-29,Standard Class,159478,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910
US-2021-140886-CHO-MIL-31000,2024-09-30,2027-03-27,Standard Class,140886,United States,Clarksville,Tennessee,37042,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,908
US-2021-141649-CHO-NUT-13000,2024-09-30,2027-03-23,Same Day,141649,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,904
US-2021-137351-CHO-TRI-54000,2024-09-30,2027-03-27,Standard Class,137351,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,908
US-2021-102008-CHO-MIL-31000,2024-09-30,2027-03-27,Standard Class,102008,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908
US-2021-167633-CHO-NUT-13000,2024-09-30,2027-03-28,Standard Class,167633,United States,Boynton Beach,Florida,33437,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909
US-2021-132745-CHO-TRI-54000,2024-01-10,2027-03-28,Standard Class,132745,United States,Reno,Nevada,89502,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1173
US-2021-108189-OTH-LIC-15000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,120.0,6,60.0,60.0,1142
US-2021-108189-CHO-NUT-13000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1142
US-2021-108189-CHO-MIL-31000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1142
US-2021-108189-CHO-NUT-13000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1142
US-2021-108189-CHO-MIL-31000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1142
US-2021-108189-CHO-TRI-54000,2024-02-10,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1142
US-2021-157882-CHO-SCR-58000,2024-03-10,2027-03-31,Second Class,157882,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1116
US-2021-153976-CHO-NUT-13000,2024-03-10,2027-03-31,Second Class,153976,United States,Evanston,Illinois,60201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1116
US-2021-120775-CHO-SCR-58000,2024-03-10,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1115
US-2021-157882-CHO-SCR-58000,2024-03-10,2027-03-31,Second Class,157882,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1116
US-2021-155817-CHO-FUD-51000,2024-03-10,2027-01-04,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1030
US-2021-108903-CHO-TRI-54000,2024-03-10,2027-03-26,Same Day,108903,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1111
US-2021-120775-CHO-TRI-54000,2024-03-10,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1115
US-2021-108903-CHO-SCR-58000,2024-03-10,2027-03-26,Same Day,108903,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1111
US-2021-120775-CHO-TRI-54000,2024-03-10,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1115
